MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,UA,3517,2011-09-28,161277,3947,O,AIRPORT,
300,LH,2415,2010-10-01,218182,794,O,AIRPORT,
300,LH,455,2011-02-07,156182,3947,O,AIRPORT,
300,LH,2415,2010-07-23,215913,794,O,AIRPORT,
300,AZ,791,2011-06-30,156869,3947,O,AIRPORT,
300,LH,2407,2012-01-28,212596,794,O,AIRPORT,
300,UA,3517,2011-07-04,155534,3947,O,AIRPORT,
300,LH,455,2011-12-19,167336,794,O,AIRPORT,
300,UA,3517,2010-08-23,135841,3947,O,AIRPORT,
300,LH,2402,2011-07-09,184008,794,O,AIRPORT,
300,LH,454,2011-05-07,134560,3947,O,AIRPORT,
300,LH,2402,2010-06-05,169683,794,O,AIRPORT,
300,UA,3517,2010-09-27,138040,3947,O,AIRPORT,
300,AA,17,2011-03-09,20312,86,O,AIRPORT,
300,LH,454,2011-07-23,138183,3947,O,AIRPORT,
300,UA,7,2010-08-21,5509,86,O,AIRPORT,
300,UA,3517,2010-08-30,136163,3947,O,AIRPORT,
300,LH,400,2011-03-26,21305,86,O,AIRPORT,
300,UA,3517,2010-06-07,131199,3947,O,AIRPORT,
300,AZ,555,2011-03-30,21457,86,O,AIRPORT,
300,UA,3517,2010-06-28,132446,3947,O,AIRPORT,
300,AA,17,2011-03-30,21542,86,O,AIRPORT,
300,UA,3517,2011-02-14,146544,3947,O,AIRPORT,
300,UA,7,2011-08-06,20973,86,O,AIRPORT,
300,LH,454,2011-08-13,139037,3947,O,AIRPORT,
300,UA,7,2011-06-04,17929,86,O,AIRPORT,
300,LH,454,2011-10-01,141699,3947,O,AIRPORT,
300,LH,400,2011-01-22,17212,86,O,AIRPORT,
300,UA,3517,2010-11-29,142123,3947,O,AIRPORT,
300,QF,5,2011-01-21,17136,86,O,AIRPORT,
300,UA,3517,2012-01-09,165503,3947,O,AIRPORT,
300,QF,5,2010-05-28,2488,86,O,AIRPORT,
300,LH,2462,2011-03-04,256970,3947,O,AIRPORT,
300,LH,400,2011-05-21,24484,86,O,AIRPORT,
300,LH,2462,2011-04-22,258647,3947,O,AIRPORT,
300,JL,407,2011-09-02,22000,86,O,AIRPORT,
300,LH,2463,2010-09-18,273269,3947,O,AIRPORT,
300,LH,400,2010-07-10,5211,86,O,AIRPORT,
300,LH,2463,2010-08-14,272074,3947,O,AIRPORT,
300,LH,400,2011-04-09,22066,86,O,AIRPORT,
300,LH,2436,2010-08-07,234704,3947,O,AIRPORT,
300,QF,5,2011-05-06,23838,86,O,AIRPORT,
300,LH,2415,2012-02-17,232204,3947,O,AIRPORT,
300,UA,7,2011-10-01,23771,86,O,AIRPORT,
300,LH,2415,2011-10-14,230246,3947,O,AIRPORT,
300,UA,7,2011-09-28,23765,86,O,AIRPORT,
300,LH,2462,2010-08-27,250136,3947,O,AIRPORT,
300,LH,400,2011-04-23,23083,86,O,AIRPORT,
300,LH,2462,2010-10-01,251504,3947,O,AIRPORT,
300,LH,400,2011-04-30,23311,86,O,AIRPORT,
300,LH,2436,2011-08-28,242755,3947,O,AIRPORT,
300,LH,2436,2011-09-28,243494,3947,O,AIRPORT,
300,JL,407,2010-10-08,7511,86,O,AIRPORT,
300,LH,3577,2010-07-03,293502,3947,O,AIRPORT,
300,AZ,555,2010-10-13,11268,86,O,AIRPORT,
300,LH,2463,2011-06-04,282630,3947,O,AIRPORT,
300,DL,106,2010-10-11,10666,86,O,AIRPORT,
300,LH,2463,2011-04-23,281120,3947,O,AIRPORT,
300,AA,17,2010-09-29,10021,86,O,AIRPORT,
300,LH,2463,2011-08-27,285605,3947,O,AIRPORT,
300,JL,407,2010-11-26,9789,86,O,AIRPORT,
300,LH,3577,2011-02-26,301807,3947,O,AIRPORT,
300,QF,5,2010-08-27,8093,86,O,AIRPORT,
300,LH,2407,2010-05-15,191591,3947,O,AIRPORT,
300,QF,5,2010-09-03,8316,86,O,AIRPORT,
300,LH,2402,2011-10-29,188409,3947,O,AIRPORT,
300,AZ,555,2010-12-15,15004,86,O,AIRPORT,
300,LH,2407,2010-06-05,192348,3947,O,AIRPORT,
300,DL,106,2010-12-13,14471,86,O,AIRPORT,
300,LH,2415,2011-02-11,222307,3947,O,AIRPORT,
300,DL,106,2010-12-06,14338,86,O,AIRPORT,
300,LH,2415,2011-03-04,222914,3947,O,AIRPORT,
300,AA,17,2011-01-12,16637,86,O,AIRPORT,
300,LH,2407,2011-10-08,210208,3947,O,AIRPORT,
300,DL,106,2010-11-15,12922,86,O,AIRPORT,
300,LH,2415,2010-06-18,214916,3947,O,AIRPORT,
300,UA,7,2011-02-26,13657,86,O,AIRPORT,
300,LH,2402,2011-04-23,181182,3947,O,AIRPORT,
300,LH,400,2010-07-24,6107,86,O,AIRPORT,
300,LH,2402,2011-02-26,179204,3947,O,AIRPORT,
300,DL,106,2011-09-26,32461,86,O,AIRPORT,
300,JL,408,2010-09-18,32530,86,O,AIRPORT,
300,UA,7,2010-07-03,3213,86,O,AIRPORT,
300,LH,400,2011-08-28,31051,86,O,AIRPORT,
300,JL,408,2010-07-31,30762,86,O,AIRPORT,
300,JL,408,2010-08-21,31500,86,O,AIRPORT,
300,LH,400,2011-10-22,35227,86,O,AIRPORT,
300,UA,941,2010-11-18,35334,86,O,AIRPORT,
300,LH,400,2011-11-05,35927,86,O,AIRPORT,
300,QF,5,2011-06-24,26895,86,O,AIRPORT,
300,AZ,555,2011-06-22,26867,86,O,AIRPORT,
300,JL,408,2010-05-01,27608,86,O,AIRPORT,
300,DL,106,2011-07-04,27344,86,O,AIRPORT,
300,UA,7,2012-02-25,27228,86,O,AIRPORT,
300,UA,7,2012-03-10,27505,86,O,AIRPORT,
300,JL,407,2011-11-18,25635,86,O,AIRPORT,
300,AA,17,2011-06-08,25879,86,O,AIRPORT,
300,UA,941,2010-06-17,29859,86,O,AIRPORT,
300,AZ,555,2011-07-27,29189,86,O,AIRPORT,
300,UA,941,2010-05-20,28841,86,O,AIRPORT,
300,UA,941,2011-07-07,43525,86,O,AIRPORT,
300,DL,1699,2010-07-05,41765,86,O,AIRPORT,
300,UA,941,2011-06-02,42256,86,O,AIRPORT,
300,JL,407,2010-07-23,4246,86,O,AIRPORT,
300,DL,1699,2010-09-13,46431,86,O,AIRPORT,
300,AZ,788,2010-08-31,46344,86,O,AIRPORT,
300,DL,1699,2010-09-20,46531,86,O,AIRPORT,
300,UA,941,2011-08-04,44608,86,O,AIRPORT,
300,AA,26,2010-09-22,45537,86,O,AIRPORT,
300,UA,941,2011-08-25,45294,86,O,AIRPORT,
300,AZ,788,2010-04-20,38050,86,O,AIRPORT,
300,QF,6,2010-04-28,38216,86,O,AIRPORT,
300,DL,106,2012-03-05,37042,86,O,AIRPORT,
300,AZ,788,2010-06-01,40495,86,O,AIRPORT,
300,AZ,788,2010-06-08,41027,86,O,AIRPORT,
300,LH,400,2010-06-26,4107,86,O,AIRPORT,
300,LH,400,2012-04-07,39422,86,O,AIRPORT,
300,DL,1699,2010-06-07,40137,86,O,AIRPORT,
300,JL,408,2011-04-16,40120,86,O,AIRPORT,
300,AA,26,2011-08-17,60044,86,O,AIRPORT,
300,AA,26,2011-08-03,59511,86,O,AIRPORT,
300,AZ,788,2011-04-19,60687,86,O,AIRPORT,
300,QF,6,2011-07-13,57706,86,O,AIRPORT,
300,QF,6,2011-07-13,57692,86,O,AIRPORT,
300,AZ,788,2011-03-08,57901,86,O,AIRPORT,
300,DL,1699,2011-03-28,58472,86,O,AIRPORT,
300,DL,1699,2011-06-27,64278,86,O,AIRPORT,
300,DL,1699,2011-06-20,63568,86,O,AIRPORT,
300,AZ,788,2011-05-03,61378,86,O,AIRPORT,
300,UA,3504,2010-11-12,63191,86,O,AIRPORT,
300,LH,401,2010-10-29,51322,86,O,AIRPORT,
300,AZ,788,2010-10-19,49518,86,O,AIRPORT,
300,UA,941,2012-01-26,49616,86,O,AIRPORT,
300,QF,6,2011-05-11,55067,86,O,AIRPORT,
300,QF,6,2011-05-11,55078,86,O,AIRPORT,
300,LH,401,2011-01-28,56996,86,O,AIRPORT,
300,LH,401,2010-12-10,53924,86,O,AIRPORT,
300,AA,26,2011-04-13,54535,86,O,AIRPORT,
300,DL,1699,2011-01-17,54357,86,O,AIRPORT,
300,LH,401,2011-08-19,69958,86,O,AIRPORT,
300,AZ,788,2011-08-30,68996,86,O,AIRPORT,
300,UA,3504,2011-02-18,68985,86,O,AIRPORT,
300,AA,64,2011-11-11,86292,86,O,AIRPORT,
300,DL,1984,2010-09-20,84886,86,O,AIRPORT,
300,AZ,789,2010-09-08,84884,86,O,AIRPORT,
300,AZ,789,2010-09-15,85278,86,O,AIRPORT,
300,AA,64,2011-11-18,86708,86,O,AIRPORT,
300,DL,1699,2012-03-12,75163,86,O,AIRPORT,
300,DL,1699,2012-04-09,75433,86,O,AIRPORT,
300,AA,64,2010-12-03,74287,86,O,AIRPORT,
300,LH,401,2011-12-02,77045,86,O,AIRPORT,
300,DL,1699,2011-11-21,73377,86,O,AIRPORT,
300,AZ,788,2011-11-08,73415,86,O,AIRPORT,
300,LH,401,2011-10-07,73808,86,O,AIRPORT,
300,UA,3504,2011-04-08,72193,86,O,AIRPORT,
300,LH,402,2010-06-21,82976,86,O,AIRPORT,
300,AZ,789,2010-07-14,81306,86,O,AIRPORT,
300,UA,3504,2011-09-02,81789,86,O,AIRPORT,
300,AZ,789,2010-08-25,84248,86,O,AIRPORT,
300,AA,64,2011-09-16,84529,86,O,AIRPORT,
300,AA,64,2011-08-19,83319,86,O,AIRPORT,
300,DL,1984,2010-07-12,80432,86,O,AIRPORT,
300,LH,402,2010-05-24,81066,86,O,AIRPORT,
300,DL,1984,2011-06-06,100760,86,O,AIRPORT,
300,UA,3516,2010-10-19,100750,86,O,AIRPORT,
300,DL,1984,2011-07-04,102630,86,O,AIRPORT,
300,UA,3516,2010-11-23,102593,86,O,AIRPORT,
300,UA,3516,2010-11-30,102987,86,O,AIRPORT,
300,UA,3516,2011-04-19,111756,86,O,AIRPORT,
300,DL,1984,2011-12-19,111819,86,O,AIRPORT,
300,LH,402,2011-07-25,107779,86,O,AIRPORT,
300,LH,402,2011-08-01,108086,86,O,AIRPORT,
300,DL,1984,2010-12-13,90030,86,O,AIRPORT,
300,UA,3516,2010-05-11,90502,86,O,AIRPORT,
300,AZ,789,2010-11-24,89693,86,O,AIRPORT,
300,DL,1984,2010-11-29,89223,86,O,AIRPORT,
300,DL,1984,2011-01-24,92769,86,O,AIRPORT,
300,AZ,789,2011-01-26,93504,86,O,AIRPORT,
300,UA,3516,2010-06-01,91883,86,O,AIRPORT,
300,UA,3516,2010-06-01,91943,86,O,AIRPORT,
300,AZ,789,2011-04-27,99181,86,O,AIRPORT,
300,DL,1984,2011-03-07,95377,86,O,AIRPORT,
300,UA,3516,2010-09-14,98551,86,O,AIRPORT,
300,DL,1984,2011-04-04,97036,86,O,AIRPORT,
300,LH,454,2010-08-28,123533,86,O,AIRPORT,
300,AZ,790,2010-11-03,123164,86,O,AIRPORT,
300,AZ,790,2010-10-20,122477,86,O,AIRPORT,
300,AZ,790,2011-02-16,127828,86,O,AIRPORT,
300,AZ,790,2011-01-19,126370,86,O,AIRPORT,
300,AZ,790,2010-05-05,115153,86,O,AIRPORT,
300,UA,3516,2011-05-31,114584,86,O,AIRPORT,
300,AZ,790,2010-04-21,114437,86,O,AIRPORT,
300,LH,402,2011-10-31,114761,86,O,AIRPORT,
300,LH,454,2010-06-12,120078,86,O,AIRPORT,
300,AZ,791,2011-03-24,153324,86,O,AIRPORT,
300,AZ,791,2010-10-28,148213,86,O,AIRPORT,
300,LH,455,2010-05-31,147071,86,O,AIRPORT,
300,UA,3517,2011-04-04,149804,86,O,AIRPORT,
300,UA,3517,2011-03-21,148875,86,O,AIRPORT,
300,UA,3517,2011-07-18,156295,86,O,AIRPORT,
300,LH,2402,2011-07-09,183990,3947,O,AIRPORT,
300,UA,3517,2011-07-18,156454,86,O,AIRPORT,
300,AZ,791,2011-08-18,158683,86,O,AIRPORT,
300,LH,2402,2010-11-27,176077,3947,O,AIRPORT,
300,LH,2402,2010-10-09,174194,3947,O,AIRPORT,
300,LH,2402,2010-10-09,174277,3947,O,AIRPORT,
300,JL,407,2010-06-04,2062,985,O,AIRPORT,
300,AZ,555,2011-01-26,17460,985,O,AIRPORT,
300,UA,7,2011-05-07,16751,985,O,AIRPORT,
300,LH,400,2011-01-22,17343,985,O,AIRPORT,
300,QF,5,2011-01-21,17283,985,O,AIRPORT,
300,AZ,555,2011-01-19,17158,985,O,AIRPORT,
300,QF,5,2011-02-18,18703,985,O,AIRPORT,
300,DL,106,2011-02-21,19166,985,O,AIRPORT,
300,QF,5,2011-02-11,18510,985,O,AIRPORT,
300,AA,26,2010-12-01,48849,985,O,AIRPORT,
300,JL,407,2010-08-06,4932,985,O,AIRPORT,
300,AA,26,2010-11-03,47588,985,O,AIRPORT,
300,UA,941,2011-10-06,47335,985,O,AIRPORT,
300,LH,400,2011-04-23,22890,985,O,AIRPORT,
300,JL,407,2011-09-23,22906,985,O,AIRPORT,
300,LH,400,2011-05-07,23775,985,O,AIRPORT,
300,AA,17,2010-08-11,7169,985,O,AIRPORT,
300,JL,407,2010-12-24,10881,985,O,AIRPORT,
300,LH,400,2010-09-25,9839,985,O,AIRPORT,
300,AA,17,2010-09-22,9984,985,O,AIRPORT,
300,AA,17,2010-09-01,8277,985,O,AIRPORT,
300,AA,17,2010-09-08,8861,985,O,AIRPORT,
300,DL,106,2010-09-06,8637,985,O,AIRPORT,
300,AZ,555,2010-12-01,14302,985,O,AIRPORT,
300,AA,17,2010-12-08,14719,985,O,AIRPORT,
300,UA,7,2011-04-09,15587,985,O,AIRPORT,
300,AZ,555,2010-11-10,12798,985,O,AIRPORT,
300,LH,400,2010-12-04,13983,985,O,AIRPORT,
300,DL,106,2010-11-22,13349,985,O,AIRPORT,
300,UA,941,2010-08-26,32454,985,O,AIRPORT,
300,QF,5,2010-06-11,3281,985,O,AIRPORT,
300,JL,408,2010-10-02,32931,985,O,AIRPORT,
300,UA,941,2010-07-15,30774,985,O,AIRPORT,
300,JL,408,2010-07-31,30651,985,O,AIRPORT,
300,AZ,555,2011-09-14,31925,985,O,AIRPORT,
300,LH,400,2011-10-22,35098,985,O,AIRPORT,
300,UA,3517,2011-08-01,157274,86,O,AIRPORT,
300,LH,400,2011-07-02,27149,985,O,AIRPORT,
300,LH,455,2011-03-14,157432,86,O,AIRPORT,
300,UA,7,2012-02-25,27254,985,O,AIRPORT,
300,UA,3517,2010-09-13,137371,86,O,AIRPORT,
300,AZ,555,2011-06-01,25427,985,O,AIRPORT,
300,UA,3517,2010-07-12,133480,86,O,AIRPORT,
300,JL,407,2012-01-20,26324,985,O,AIRPORT,
300,AZ,790,2011-06-15,132852,86,O,AIRPORT,
300,AA,17,2011-08-10,29620,985,O,AIRPORT,
300,AZ,791,2010-05-27,142761,86,O,AIRPORT,
300,LH,400,2011-07-16,28289,985,O,AIRPORT,
300,LH,454,2011-12-10,144542,86,O,AIRPORT,
300,AA,17,2011-08-03,29131,985,O,AIRPORT,
300,AZ,791,2010-07-22,144683,86,O,AIRPORT,
300,LH,401,2010-07-02,44052,985,O,AIRPORT,
300,AZ,790,2011-10-26,138766,86,O,AIRPORT,
300,AA,26,2010-08-11,43688,985,O,AIRPORT,
300,UA,3517,2010-11-22,141773,86,O,AIRPORT,
300,LH,401,2010-05-28,41960,985,O,AIRPORT,
300,AZ,791,2010-05-13,142227,86,O,AIRPORT,
300,AA,26,2010-06-30,41809,985,O,AIRPORT,
300,LH,454,2011-10-15,142355,86,O,AIRPORT,
300,UA,941,2011-06-09,42697,985,O,AIRPORT,
300,LH,454,2011-09-10,140439,86,O,AIRPORT,
300,AA,26,2010-07-14,42584,985,O,AIRPORT,
300,LH,454,2011-09-24,141176,86,O,AIRPORT,
300,DL,1699,2010-08-16,44456,985,O,AIRPORT,
300,UA,3517,2010-11-15,140967,86,O,AIRPORT,
300,JL,408,2011-08-20,44435,985,O,AIRPORT,
300,LH,2462,2011-05-20,259608,86,O,AIRPORT,
300,UA,7,2010-07-31,4556,985,O,AIRPORT,
300,LH,2463,2010-11-20,275460,86,O,AIRPORT,
300,AA,17,2012-02-08,37751,985,O,AIRPORT,
300,LH,2462,2010-11-26,253435,86,O,AIRPORT,
300,DL,1699,2010-04-26,37731,985,O,AIRPORT,
300,LH,2436,2011-08-28,242890,86,O,AIRPORT,
300,UA,941,2011-02-17,38568,985,O,AIRPORT,
300,LH,2436,2011-05-28,240738,86,O,AIRPORT,
300,AA,17,2012-03-07,38259,985,O,AIRPORT,
300,LH,2462,2010-04-30,246067,86,O,AIRPORT,
300,AZ,555,2011-05-25,25063,985,O,AIRPORT,
300,LH,2462,2010-06-11,247414,86,O,AIRPORT,
300,QF,5,2011-12-30,36708,985,O,AIRPORT,
300,LH,2463,2011-10-22,288070,86,O,AIRPORT,
300,QF,5,2012-01-27,37079,985,O,AIRPORT,
300,LH,2463,2011-11-12,288764,86,O,AIRPORT,
300,LH,400,2012-02-04,38844,985,O,AIRPORT,
300,LH,3577,2010-07-24,294066,86,O,AIRPORT,
300,AZ,788,2010-05-25,40022,985,O,AIRPORT,
300,LH,2463,2011-08-28,285782,86,O,AIRPORT,
300,DL,1699,2010-05-31,39918,985,O,AIRPORT,
300,LH,3577,2011-04-16,303756,86,O,AIRPORT,
300,DL,106,2010-04-26,171,985,O,AIRPORT,
300,LH,2407,2010-09-04,195625,86,O,AIRPORT,
300,QF,6,2011-08-17,59342,985,O,AIRPORT,
300,LH,2415,2010-11-26,219851,86,O,AIRPORT,
300,AA,26,2011-08-24,60377,985,O,AIRPORT,
300,LH,2415,2011-03-18,223413,86,O,AIRPORT,
300,QF,6,2011-07-13,57710,985,O,AIRPORT,
300,LH,2407,2011-08-06,207481,86,O,AIRPORT,
300,LH,401,2011-02-04,57479,985,O,AIRPORT,
300,LH,2415,2010-05-14,213872,86,O,AIRPORT,
300,QF,6,2011-07-06,57547,985,O,AIRPORT,
300,LH,2402,2011-07-09,183937,86,O,AIRPORT,
300,AZ,788,2011-03-15,58709,985,O,AIRPORT,
300,LH,2402,2011-01-08,177402,86,O,AIRPORT,
300,UA,3504,2010-08-27,58294,985,O,AIRPORT,
300,LH,2402,2010-10-09,174267,86,O,AIRPORT,
300,UA,3504,2010-11-26,63898,985,O,AIRPORT,
300,JL,407,2011-07-22,20088,2374,O,AIRPORT,
300,UA,3504,2010-11-26,63921,985,O,AIRPORT,
300,QF,5,2011-03-11,20105,2374,O,AIRPORT,
300,QF,6,2012-01-18,64301,985,O,AIRPORT,
300,AA,17,2011-02-23,19309,2374,O,AIRPORT,
300,QF,6,2012-01-04,64203,985,O,AIRPORT,
300,UA,7,2011-07-09,19650,2374,O,AIRPORT,
300,AZ,788,2011-06-28,65094,985,O,AIRPORT,
300,QF,5,2011-03-25,21120,2374,O,AIRPORT,
300,QF,5,2010-04-30,856,985,O,AIRPORT,
300,DL,106,2011-03-21,20542,2374,O,AIRPORT,
300,LH,401,2011-04-15,62044,985,O,AIRPORT,
300,JL,407,2010-08-20,5338,2374,O,AIRPORT,
300,LH,401,2011-04-01,61286,985,O,AIRPORT,
300,LH,400,2011-01-22,17432,2374,O,AIRPORT,
300,DL,1699,2011-05-30,62524,985,O,AIRPORT,
300,AA,17,2011-02-02,17888,2374,O,AIRPORT,
300,UA,3504,2010-05-07,51134,985,O,AIRPORT,
300,QF,5,2011-02-18,19095,2374,O,AIRPORT,
300,JL,407,2010-04-30,523,985,O,AIRPORT,
300,AZ,555,2011-05-25,24922,2374,O,AIRPORT,
300,LH,401,2010-10-15,50416,985,O,AIRPORT,
300,LH,400,2011-05-14,24385,2374,O,AIRPORT,
300,UA,3504,2010-08-06,56839,985,O,AIRPORT,
300,QF,6,2010-12-01,47924,2374,O,AIRPORT,
300,LH,401,2011-01-14,56449,985,O,AIRPORT,
300,DL,106,2011-05-09,23668,2374,O,AIRPORT,
300,AZ,788,2011-08-23,68496,985,O,AIRPORT,
300,UA,7,2011-10-01,23939,2374,O,AIRPORT,
300,LH,401,2011-08-26,70175,985,O,AIRPORT,
300,LH,400,2010-08-07,6747,2374,O,AIRPORT,
300,AZ,788,2011-07-19,66110,985,O,AIRPORT,
300,QF,5,2010-08-20,7521,2374,O,AIRPORT,
300,UA,3504,2011-01-07,66516,985,O,AIRPORT,
300,DL,106,2010-05-10,1159,2374,O,AIRPORT,
300,AZ,788,2011-07-05,65512,985,O,AIRPORT,
300,AA,17,2010-10-13,10939,2374,O,AIRPORT,
300,DL,1699,2011-08-22,67515,985,O,AIRPORT,
300,UA,7,2010-11-20,9442,2374,O,AIRPORT,
300,AA,64,2010-06-11,67950,985,O,AIRPORT,
300,JL,407,2010-10-22,8145,2374,O,AIRPORT,
300,AZ,788,2011-07-26,66881,985,O,AIRPORT,
300,JL,407,2010-10-15,8020,2374,O,AIRPORT,
300,DL,1699,2011-08-15,67048,985,O,AIRPORT,
300,JL,407,2010-10-22,8266,2374,O,AIRPORT,
300,UA,3504,2011-11-04,86261,985,O,AIRPORT,
300,DL,106,2010-08-30,8011,2374,O,AIRPORT,
300,DL,1984,2010-09-27,85203,985,O,AIRPORT,
300,UA,3504,2011-05-27,75186,985,O,AIRPORT,
300,AA,17,2010-09-08,8962,2374,O,AIRPORT,
300,DL,1699,2012-03-19,75238,985,O,AIRPORT,
300,AA,17,2010-12-22,15458,2374,O,AIRPORT,
300,LH,401,2011-11-25,76809,985,O,AIRPORT,
300,JL,407,2011-03-11,14520,2374,O,AIRPORT,
300,DL,1984,2010-05-24,77353,985,O,AIRPORT,
300,UA,7,2010-09-04,6015,2374,O,AIRPORT,
300,DL,1984,2010-05-24,77540,985,O,AIRPORT,
300,AA,17,2010-12-29,15822,2374,O,AIRPORT,
300,LH,401,2011-12-30,77463,985,O,AIRPORT,
300,LH,400,2010-11-06,12630,2374,O,AIRPORT,
300,AA,17,2010-11-10,13035,2374,O,AIRPORT,
300,LH,401,2011-12-09,77122,985,O,AIRPORT,
300,AZ,555,2010-11-10,12991,2374,O,AIRPORT,
300,LH,401,2011-11-11,76097,985,O,AIRPORT,
300,QF,5,2010-11-26,13580,2374,O,AIRPORT,
300,DL,1699,2011-10-24,71409,985,O,AIRPORT,
300,QF,5,2010-11-19,13291,2374,O,AIRPORT,
300,DL,1699,2011-10-31,71933,985,O,AIRPORT,
300,QF,5,2011-09-16,32012,2374,O,AIRPORT,
300,DL,1699,2011-11-28,73392,985,O,AIRPORT,
300,AZ,555,2011-09-14,32220,2374,O,AIRPORT,
300,AA,64,2010-11-26,73843,985,O,AIRPORT,
300,QF,5,2010-06-11,3333,2374,O,AIRPORT,
300,AZ,789,2010-08-18,83715,985,O,AIRPORT,
300,AA,17,2011-09-28,32791,2374,O,AIRPORT,
300,UA,3504,2011-07-22,78813,985,O,AIRPORT,
300,DL,106,2011-09-12,31669,2374,O,AIRPORT,
300,LH,401,2012-03-02,78835,985,O,AIRPORT,
300,UA,941,2010-07-29,31432,2374,O,AIRPORT,
300,LH,402,2010-04-26,79333,985,O,AIRPORT,
300,AZ,555,2011-11-09,35371,2374,O,AIRPORT,
300,DL,1984,2010-06-14,79014,985,O,AIRPORT,
300,DL,106,2011-11-21,35799,2374,O,AIRPORT,
300,LH,402,2010-05-10,80297,985,O,AIRPORT,
300,DL,106,2011-10-17,33814,2374,O,AIRPORT,
300,LH,402,2010-05-03,80065,985,O,AIRPORT,
300,LH,400,2011-10-01,33723,2374,O,AIRPORT,
300,LH,402,2011-09-28,112292,985,O,AIRPORT,
300,UA,941,2010-10-28,34561,2374,O,AIRPORT,
300,DL,1984,2012-03-05,113055,985,O,AIRPORT,
300,JL,408,2010-11-13,34596,2374,O,AIRPORT,
300,LH,402,2011-10-03,113045,985,O,AIRPORT,
300,DL,106,2010-06-14,3414,2374,O,AIRPORT,
300,LH,402,2011-05-30,104060,985,O,AIRPORT,
300,AZ,555,2011-07-06,27697,2374,O,AIRPORT,
300,AZ,789,2011-07-06,103370,985,O,AIRPORT,
300,QF,5,2011-07-01,27307,2374,O,AIRPORT,
300,AZ,789,2011-07-06,103667,985,O,AIRPORT,
300,LH,400,2011-06-04,25304,2374,O,AIRPORT,
300,LH,402,2011-05-23,103705,985,O,AIRPORT,
300,LH,400,2011-06-04,25417,2374,O,AIRPORT,
300,DL,1984,2011-08-15,105449,985,O,AIRPORT,
300,UA,7,2010-06-26,2989,2374,O,AIRPORT,
300,DL,1984,2011-06-20,101635,985,O,AIRPORT,
300,DL,106,2011-08-22,30382,2374,O,AIRPORT,
300,UA,3516,2010-11-16,102211,985,O,AIRPORT,
300,QF,5,2011-07-22,28400,2374,O,AIRPORT,
300,DL,1984,2011-10-24,109784,985,O,AIRPORT,
300,DL,106,2010-06-28,4179,2374,O,AIRPORT,
300,AZ,789,2011-11-09,111509,985,O,AIRPORT,
300,JL,407,2010-07-23,4237,2374,O,AIRPORT,
300,DL,1984,2011-11-07,110697,985,O,AIRPORT,
300,QF,6,2010-11-10,46915,2374,O,AIRPORT,
300,DL,1984,2011-10-03,108098,985,O,AIRPORT,
300,LH,401,2010-08-13,46491,2374,O,AIRPORT,
300,LH,402,2010-10-18,90216,985,O,AIRPORT,
300,DL,1699,2010-08-30,45436,2374,O,AIRPORT,
300,DL,1984,2010-12-13,90101,985,O,AIRPORT,
300,AZ,555,2010-06-30,4504,2374,O,AIRPORT,
300,AZ,789,2010-12-01,90106,985,O,AIRPORT,
300,QF,6,2010-09-29,45243,2374,O,AIRPORT,
300,LH,402,2010-10-18,90357,985,O,AIRPORT,
300,LH,400,2011-12-10,37658,2374,O,AIRPORT,
300,LH,402,2010-09-20,88550,985,O,AIRPORT,
300,AA,26,2010-04-21,38756,2374,O,AIRPORT,
300,LH,402,2010-10-04,89529,985,O,AIRPORT,
300,QF,5,2010-06-18,3658,2374,O,AIRPORT,
300,AZ,789,2010-11-24,89668,985,O,AIRPORT,
300,AZ,788,2010-06-15,41371,2374,O,AIRPORT,
300,LH,402,2010-10-04,89282,985,O,AIRPORT,
300,JL,408,2011-03-26,39286,2374,O,AIRPORT,
300,UA,3516,2010-05-25,91221,985,O,AIRPORT,
300,QF,6,2010-05-12,38983,2374,O,AIRPORT,
300,AZ,789,2011-02-23,95506,985,O,AIRPORT,
300,UA,941,2011-03-31,40001,2374,O,AIRPORT,
300,DL,1984,2011-03-14,95581,985,O,AIRPORT,
300,LH,401,2011-02-11,57901,2374,O,AIRPORT,
300,AZ,789,2011-04-20,98820,985,O,AIRPORT,
300,AA,26,2011-11-02,63572,2374,O,AIRPORT,
300,DL,1984,2011-05-02,98962,985,O,AIRPORT,
300,LH,402,2011-02-28,98505,985,O,AIRPORT,
300,UA,3504,2010-12-10,64982,2374,O,AIRPORT,
300,QF,6,2011-10-12,61902,2374,O,AIRPORT,
300,AZ,789,2011-03-23,97075,985,O,AIRPORT,
300,QF,6,2011-10-12,61810,2374,O,AIRPORT,
300,LH,454,2010-08-28,123516,985,O,AIRPORT,
300,LH,454,2010-08-07,122544,985,O,AIRPORT,
300,AA,26,2011-09-14,61321,2374,O,AIRPORT,
300,LH,454,2010-12-11,128216,985,O,AIRPORT,
300,LH,401,2011-04-29,63036,2374,O,AIRPORT,
300,AZ,790,2011-03-09,128504,985,O,AIRPORT,
300,UA,3504,2010-05-14,51518,2374,O,AIRPORT,
300,LH,454,2011-01-08,129231,985,O,AIRPORT,
300,QF,6,2011-02-23,51532,2374,O,AIRPORT,
300,UA,3516,2011-05-17,113785,985,O,AIRPORT,
300,LH,401,2010-10-22,51075,2374,O,AIRPORT,
300,UA,3516,2011-05-31,114287,985,O,AIRPORT,
